integrated_index,integrated_user_id,integrated_time_of_day,integrated_category_id,integrated_rating
7402,340,0,13036,3.9
7403,238,2,19053,1.7
7404,827,1,13068,2.3
7405,426,2,15019,2.0
7406,762,2,18070,2.1
7407,955,2,15013,3.9
7408,178,1,15041,3.9
7409,835,1,11148,4.4
7410,478,2,17077,3.3
7411,164,3,17044,4.9
7412,645,1,18048,3.4
7413,438,2,13303,2.5
7414,490,0,19037,2.3
7415,62,0,10029,1.1
7416,991,0,11008,4.5
7417,65,3,13274,2.0
7418,140,1,13287,2.7
7419,384,1,11012,1.8
7420,308,3,19047,2.0
7421,455,2,11174,2.9
7422,254,2,17095,4.9
7423,977,0,19020,3.3
7424,139,2,10036,1.3
7425,229,0,13338,2.4
7426,249,0,17029,4.8
7427,275,1,13218,1.4
7428,637,3,17126,5.0
7429,524,3,13341,1.3
7430,966,1,17126,2.0
7431,149,0,11030,1.6
7432,203,3,11121,4.4
7433,438,3,17044,1.2
7434,704,3,13046,2.7
7435,849,0,13382,2.8
7436,406,0,15047,2.4
7437,266,1,13144,1.9
7438,253,2,17091,1.7
7439,911,0,17071,3.1
7440,708,0,13272,1.4
7441,556,2,15007,3.4
7442,265,1,17114,1.2
7443,129,2,11041,3.4
7444,136,2,13066,4.4
7445,958,1,19010,3.8
7446,457,1,13012,1.1
7447,184,1,13037,2.9
7448,414,2,17012,5.0
7449,446,1,11021,4.2
7450,372,2,17125,2.6
7451,494,1,19045,3.7
7452,349,2,13313,4.8
7453,596,3,13027,2.9
7454,936,1,11147,3.2
7455,818,1,10053,5.0
7456,369,1,17106,4.7
7457,75,2,18035,4.9
7458,647,3,13063,4.0
7459,103,0,15003,3.2
7460,868,1,18056,3.6
7461,704,3,13213,1.4
7462,553,3,19021,4.3
7463,19,3,15007,4.0
7464,869,1,18064,2.0
7465,631,3,13286,2.0
7466,112,3,11097,4.1
7467,899,0,17104,3.4
7468,193,3,11035,3.4
7469,1000,1,17097,4.9
7470,337,2,18023,2.3
7471,530,3,11063,2.9
7472,957,0,19009,3.9
7473,158,1,13071,2.5
7474,611,0,13195,3.1
7475,978,1,10046,2.4
7476,357,0,17096,4.0
7477,220,3,13137,4.1
7478,281,3,10015,2.4
7479,23,0,13341,4.1
7480,631,1,11126,1.4
7481,123,3,11126,3.7
7482,800,0,15056,4.1
7483,305,0,13352,1.8
7484,477,0,17049,3.3
7485,143,2,11056,4.6
7486,605,2,15028,4.3
7487,829,0,11075,1.6
7488,92,1,10051,2.5
7489,803,0,11044,3.2
7490,371,3,13311,1.3
7491,829,0,11138,4.0
7492,475,3,18050,2.3
7493,212,2,17051,1.9
7494,708,0,11097,3.9
7495,629,0,11176,4.0
7496,391,2,18022,1.5
7497,382,2,17019,2.0
7498,284,0,11080,3.2
7499,409,2,14004,4.1
7500,877,0,15046,1.5
7501,490,2,13327,4.7
7502,502,0,17047,3.6
7503,887,1,18030,5.0
7504,869,0,13348,1.5
7505,971,1,13136,4.8
7506,20,1,18017,2.4
7507,894,1,10004,3.5
7508,575,3,17078,1.9
7509,519,2,11058,4.4
7510,564,3,11160,2.1
7511,635,3,13073,2.9
7512,346,2,17051,1.5
7513,697,3,19043,3.0
7514,352,2,13137,1.7
7515,464,2,13327,4.7
7516,552,2,19024,3.4
7517,59,1,17028,2.6
7518,257,3,17045,4.2
7519,198,1,10054,3.5
7520,267,3,13097,1.8
7521,464,0,13191,4.4
7522,615,2,11166,3.0
7523,560,2,19002,2.9
7524,255,2,18018,4.9
7525,130,3,11027,1.6
7526,524,1,19014,2.4
7527,522,2,18019,1.9
7528,100,3,17036,1.6
7529,572,2,13193,1.9
7530,424,3,11177,2.0
7531,770,3,11008,3.9
7532,916,3,19001,3.7
7533,361,3,17037,2.0
7534,817,2,18019,4.0
7535,713,2,17053,2.4
7536,870,2,19010,1.2
7537,323,1,17062,4.5
7538,941,2,10012,2.1
7539,436,3,13058,4.8
7540,452,3,11033,3.1
7541,100,3,17109,3.5
7542,321,2,11073,1.2
7543,631,1,13127,3.2
7544,515,1,13191,2.7
7545,538,0,18057,3.8
7546,150,1,17062,4.5
7547,942,3,11104,2.6
7548,639,1,13349,3.5
7549,458,3,18009,1.9
7550,265,0,11149,2.9
7551,3,3,13004,2.4
7552,693,0,11081,1.6
7553,261,3,13299,4.2
7554,274,3,15017,1.2
7555,464,0,13312,1.8
7556,441,3,11119,5.0
7557,444,2,15032,4.9
7558,885,1,11053,1.4
7559,980,2,11075,3.4
7560,923,2,13096,4.9
7561,520,2,11173,2.5
7562,374,3,19001,3.3
7563,440,0,17094,3.3
7564,115,0,13028,5.0
7565,574,1,13332,2.4
7566,497,2,18008,4.5
7567,663,2,11035,1.6
7568,117,0,13299,3.4
7569,277,1,13075,4.8
7570,290,1,13286,2.3
7571,296,1,17097,2.7
7572,404,1,11092,4.7
7573,542,2,11106,2.8
7574,784,3,17036,1.4
7575,611,2,19048,2.9
7576,540,1,11179,2.4
7577,889,3,13010,2.4
7578,744,1,17006,1.4
7579,472,2,11159,1.2
7580,798,3,17055,3.5
7581,608,0,13065,4.0
7582,729,1,13043,1.0
7583,447,0,10023,2.7
7584,308,3,19048,4.1
7585,25,2,15009,4.5
7586,173,3,13263,3.0
7587,552,1,11035,2.6
7588,800,3,17049,4.2
7589,74,2,17091,3.8
7590,251,3,13329,1.1
7591,26,2,15037,1.2
7592,542,1,13136,2.0
7593,384,3,17036,2.1
7594,817,0,10047,1.3
7595,491,2,14014,2.3
7596,490,3,17023,5.0
7597,236,3,17074,4.0
7598,118,3,17136,2.5
7599,898,1,13033,4.6
7600,564,1,11083,5.0
7601,728,0,19046,2.3
7602,884,0,13029,2.5
7603,664,2,11006,3.7
7604,42,3,18017,3.5
7605,786,1,10017,3.4
7606,405,3,17052,3.3
7607,109,0,11117,3.5
7608,984,2,13210,1.8
7609,45,1,10024,1.3
7610,78,3,17078,1.6
7611,5,1,19005,1.3
7612,921,3,13021,1.2
7613,64,0,17068,4.6
7614,336,0,11178,2.5
7615,291,1,13216,1.7
7616,828,1,13221,4.3
7617,333,3,11103,3.5
7618,630,0,18076,4.3
7619,860,3,13352,4.6
7620,945,1,10018,3.2
7621,23,3,15022,1.0
7622,240,3,13234,4.3
7623,595,0,17034,3.3
7624,292,3,11091,3.9
7625,480,3,17118,4.8
7626,861,3,13349,4.5
7627,114,3,13199,4.0
7628,237,2,11130,3.8
7629,637,1,13299,3.2
7630,267,1,13299,1.7
7631,739,0,11038,3.0
7632,360,0,17100,3.6
7633,416,0,17082,1.4
7634,263,3,13198,3.0
7635,642,2,13311,3.9
7636,121,0,11001,1.1
7637,400,0,17062,2.6
7638,368,1,10012,3.3
7639,880,0,13064,3.2
7640,275,1,13324,4.0
7641,581,3,13338,2.5
7642,216,1,13299,4.0
7643,311,3,13059,3.0
7644,98,0,15014,2.6
7645,17,2,11135,2.8
7646,310,2,11040,3.8
7647,22,2,17080,2.5
7648,510,0,11025,4.2
7649,886,3,13345,3.7
7650,918,0,14001,2.9
7651,860,1,13064,3.9
7652,551,0,11079,3.4
7653,164,1,17016,1.0
7654,395,0,13220,3.9
7655,341,1,11129,3.7
7656,103,1,17005,1.9
7657,14,3,11172,4.6
7658,515,3,11151,2.8
7659,558,2,13167,4.3
7660,710,1,11159,3.7
7661,263,0,13062,4.7
7662,633,2,13201,1.6
7663,31,0,11145,1.2
7664,951,1,17023,4.6
7665,380,0,13223,2.6
7666,642,2,11095,4.8
7667,699,3,13311,3.7
7668,70,3,11015,3.6
7669,369,2,13272,1.0
7670,528,3,19005,2.5
7671,733,2,14008,3.9
7672,98,3,11172,1.1
7673,948,3,18010,2.1
7674,825,3,11020,3.2
7675,327,1,11151,2.8
7676,124,1,11090,2.9
7677,609,3,19028,4.2
7678,490,2,17100,3.5
7679,783,2,17086,4.1
7680,192,2,17037,2.0
7681,425,1,15043,4.1
7682,744,3,10045,2.4
7683,382,0,11153,4.0
7684,741,3,15015,3.6
7685,329,2,13054,4.3
7686,943,2,13025,3.2
7687,90,0,13388,1.0
7688,526,2,19014,3.2
7689,812,2,15006,5.0
7690,60,1,19038,1.7
7691,935,3,17018,3.3
7692,931,3,18036,1.1
7693,732,2,11052,1.1
7694,527,3,11102,4.5
7695,586,2,13074,4.6
7696,965,0,11084,3.8
7697,349,1,13047,2.3
7698,396,3,15036,4.0
7699,205,2,19039,1.1
7700,946,1,13382,3.0
7701,177,3,13345,4.7
7702,427,2,10002,4.2
7703,95,0,15023,3.1
7704,485,1,15039,3.3
7705,397,3,13012,4.5
7706,996,2,11157,2.1
7707,893,0,13099,3.0
7708,949,0,17026,4.8
7709,884,3,17016,1.1
7710,923,2,15052,4.5
7711,252,2,13071,3.1
7712,279,0,13012,2.4
7713,803,2,17082,4.2
7714,606,3,17034,1.6
7715,920,1,13263,1.0
7716,789,0,17046,2.6
7717,864,3,11156,1.8
7718,497,1,13386,2.6
7719,90,3,11139,3.2
7720,139,3,13014,2.7
7721,574,3,18034,5.0
7722,902,3,11015,4.8
7723,358,0,13043,1.9
7724,328,0,11009,3.7
7725,412,1,13051,3.2
7726,345,0,13144,4.6
7727,253,3,10006,4.0
7728,272,3,11103,4.4
7729,61,1,15023,2.7
7730,112,2,15044,2.6
7731,766,2,11076,4.5
7732,622,2,11132,2.1
7733,685,0,17031,1.2
7734,335,1,10029,4.2
7735,691,0,13338,2.0
7736,754,2,10031,2.8
7737,772,3,18060,4.9
7738,970,0,17110,2.9
7739,434,2,11081,3.1
7740,11,0,13013,4.1
7741,791,2,17106,1.8
7742,107,1,13332,1.9
7743,202,2,11001,2.9
7744,623,2,10001,3.2
7745,792,3,15009,3.6
7746,208,1,19001,1.8
7747,315,0,15044,2.5
7748,46,3,13192,3.0
7749,390,2,11158,1.6
7750,457,0,11115,2.1
7751,976,0,19005,3.7
7752,169,2,15051,1.2
7753,91,2,13195,2.3
7754,303,1,14007,4.0
7755,736,2,13032,4.1
7756,410,2,11129,2.2
7757,181,3,14001,2.7
7758,149,3,11173,3.4
7759,621,2,13289,1.5
7760,128,1,15002,4.3
7761,613,1,19039,3.3
7762,876,2,10023,4.3
7763,639,3,19016,4.9
7764,995,1,13348,1.3
7765,565,3,18062,2.2
7766,116,3,11070,4.0
7767,856,2,17060,1.8
7768,338,0,11074,1.1
7769,881,3,11002,4.6
7770,325,0,13077,3.5
7771,217,1,13069,2.3
7772,662,2,13294,2.3
7773,327,1,15023,5.0
7774,99,3,11155,1.8
7775,796,0,13025,1.5
7776,336,3,11101,4.3
7777,519,3,17045,4.9
7778,832,0,17070,2.7
7779,823,1,13388,1.0
7780,237,2,11104,4.6
7781,893,2,13302,4.2
7782,469,1,13030,1.6
7783,285,2,11084,2.4
7784,518,1,13314,4.3
7785,61,0,11148,2.4
7786,878,3,10042,1.6
7787,173,2,18014,3.2
7788,722,0,13213,4.2
7789,900,3,11023,1.5
7790,681,0,11123,3.5
7791,308,1,17135,2.8
7792,619,3,15055,2.0
7793,656,2,13005,1.0
7794,120,1,19007,3.1
7795,641,1,17046,4.1
7796,267,3,13097,1.8
7797,377,1,11148,4.5
7798,762,3,11086,1.8
7799,191,0,17043,2.9
7800,229,1,13054,2.9
7801,674,3,11150,3.2
7802,802,0,11069,4.7
7803,791,0,17056,4.3
7804,611,0,15031,4.9
7805,991,1,13191,2.2
7806,494,3,10042,4.3
7807,779,1,13044,2.7
7808,126,2,17072,2.3
7809,907,0,17086,2.7
7810,920,2,11016,2.8
7811,351,3,17127,4.0
7812,421,0,11136,5.0
7813,337,2,13152,2.3
7814,823,2,10038,5.0
7815,598,3,14001,4.0
7816,577,3,17003,3.3
7817,572,0,11028,2.2
7818,28,3,13377,2.4
7819,331,3,18041,1.9
7820,706,2,13214,1.9
7821,91,2,11178,2.7
7822,296,0,15014,1.8
7823,149,1,13014,3.3
7824,626,1,11127,1.7
7825,605,3,10035,1.9
7826,618,3,13287,3.7
7827,526,3,18034,2.7
7828,509,3,13296,1.5
7829,143,0,11174,4.8
7830,497,3,13065,1.3
7831,474,0,18033,3.2
7832,778,0,10012,2.5
7833,961,0,18017,2.5
7834,586,2,13195,2.4
7835,410,0,10044,2.2
7836,858,1,11146,4.1
7837,591,2,17003,2.5
7838,155,1,13029,3.5
7839,253,2,11147,2.5
7840,765,1,13205,1.3
7841,903,1,11074,2.5
7842,291,3,13098,4.2
7843,970,1,15044,2.0
7844,437,3,13074,2.6
7845,29,2,11098,1.3
7846,713,1,11116,1.5
7847,357,2,15022,3.9
7848,137,3,17100,3.6
7849,582,3,11148,2.1
7850,550,3,17084,2.0
7851,179,3,18050,4.8
7852,601,0,11004,4.0
7853,366,3,13030,4.5
7854,634,1,13195,4.5
7855,472,3,17101,4.9
7856,12,0,13322,2.5
7857,572,1,13009,2.5
7858,447,1,10022,1.4
7859,432,3,18008,1.7
7860,499,1,13311,1.2
7861,328,1,13316,1.6
7862,121,0,13042,4.8
7863,356,0,13025,3.3
7864,875,3,10036,4.4
7865,999,2,15004,4.5
7866,289,0,13221,4.5
7867,249,1,19030,1.3
7868,876,2,11071,3.5
7869,430,2,13040,3.8
7870,190,2,11165,3.7
7871,164,2,15013,2.1
7872,347,0,14007,3.0
7873,328,0,13352,1.3
7874,815,0,13316,3.8
7875,167,0,19001,3.1
7876,829,0,13006,4.8
7877,78,2,13191,3.0
7878,442,2,13103,2.1
7879,440,1,10018,3.0
7880,13,1,13106,1.6
7881,206,1,13340,4.2
7882,158,0,11021,1.0
7883,977,2,13297,1.4
7884,683,0,15052,1.7
7885,963,1,11057,2.3
7886,480,2,17039,4.5
7887,34,1,17051,3.6
7888,921,3,11072,4.8
7889,474,2,15017,2.2
7890,649,3,18027,4.0
7891,124,1,13138,4.2
7892,350,2,13029,4.0
7893,458,0,13202,4.7
7894,847,0,17015,2.4
7895,9,1,17020,1.7
7896,421,3,19044,4.9
7897,793,3,10032,2.1
7898,627,3,18073,3.0
7899,650,1,13223,2.2
7900,96,2,13210,4.2
7901,948,3,18028,2.4
7902,20,3,15010,4.4
7903,595,0,15032,2.8
7904,430,0,13065,4.6
7905,817,3,10040,2.1
7906,2,3,11156,1.4
7907,673,2,19020,2.4
7908,907,1,15047,4.8
7909,751,1,19012,4.6
7910,351,1,19046,2.0
7911,697,3,13023,3.8
7912,275,2,17012,1.5
7913,372,0,19051,2.9
7914,894,2,13349,3.1
7915,909,2,15033,4.2
7916,837,3,10008,3.9
7917,919,1,11136,2.5
7918,738,0,19009,1.4
7919,919,0,11143,2.7
7920,753,0,13140,4.0
7921,489,0,11127,4.6
7922,971,2,15044,3.2
7923,581,1,11177,1.6
7924,937,1,10008,2.7
7925,701,1,15003,2.7
7926,649,2,17041,2.2
7927,216,0,11113,3.8
7928,760,0,17056,2.8
7929,281,2,13102,2.7
7930,45,3,15050,1.2
7931,590,3,18073,4.0
7932,328,0,15007,2.2
7933,983,2,13202,1.3
7934,132,2,11143,3.1
7935,486,0,13053,1.9
7936,601,0,11031,4.0
7937,353,1,17008,3.4
7938,417,3,17011,2.4
7939,49,3,11140,1.2
7940,814,0,11156,1.5
7941,563,2,15049,2.3
7942,43,3,13333,2.3
7943,243,0,17103,4.4
7944,351,2,13020,1.6
7945,472,1,13005,2.8
7946,391,3,11087,3.6
7947,668,3,17024,4.3
7948,72,0,18007,3.3
7949,344,2,11049,4.3
7950,653,2,11165,1.2
7951,895,1,19032,3.4
7952,734,3,18025,4.1
7953,287,2,11167,1.4
7954,823,2,17070,1.6
7955,660,2,11121,2.7
7956,881,1,11038,4.9
7957,972,3,13335,1.8
7958,632,1,11003,2.3
7959,59,0,19005,1.5
7960,577,3,11122,3.1
7961,747,1,11029,3.5
7962,394,0,19034,3.8
7963,927,0,19033,4.7
7964,355,0,15052,1.8
7965,81,3,15054,2.6
7966,631,2,17011,4.7
7967,312,0,11002,2.2
7968,70,1,17082,3.1
7969,534,3,18052,2.8
7970,185,1,14007,4.3
7971,3,3,11032,4.2
7972,440,3,10038,1.9
7973,754,2,13193,2.2
7974,458,3,11121,3.8
7975,980,3,11109,3.9
7976,414,1,18061,1.8
7977,547,2,11071,1.2
7978,803,1,10038,1.3
7979,297,2,11032,4.2
7980,240,0,11176,3.5
7981,163,2,17072,1.2
7982,834,0,17129,3.6
7983,285,1,13071,1.5
7984,56,3,18052,2.4
7985,161,0,15048,4.4
7986,852,0,11109,1.9
7987,153,2,17060,2.4
7988,645,0,13198,4.9
7989,207,1,13338,2.7
7990,63,2,13348,1.4
7991,112,2,11052,4.0
7992,506,3,11110,1.3
7993,159,2,11110,4.4
7994,949,2,17100,4.5
7995,254,1,13323,1.6
7996,204,3,13058,1.7
7997,383,0,13093,3.8
7998,608,3,19020,1.3
7999,872,1,19030,1.2
8000,591,1,17006,3.1
8001,914,1,11135,3.2
8002,150,3,17067,2.3
8003,606,0,13094,4.0
8004,702,2,13332,2.2
8005,99,1,10056,1.8
8006,308,3,11089,4.0
8007,985,0,18005,4.4
8008,734,0,17006,4.5
8009,433,2,13072,2.7
8010,660,2,11041,1.3
8011,104,3,10017,2.6
8012,829,3,17043,2.8
8013,417,1,17133,3.1
8014,657,1,13379,3.6
8015,593,3,11091,1.0
8016,135,1,19024,3.5
8017,424,0,15021,4.9
8018,908,3,10042,2.4
8019,41,3,13011,1.2
8020,158,2,10010,4.9
8021,549,3,18032,2.8
8022,612,0,17072,3.1
8023,753,2,17083,5.0
8024,291,0,18040,2.9
8025,914,0,15050,2.6
8026,69,2,10035,3.7
8027,494,3,19025,3.7
8028,313,2,13145,1.6
8029,813,0,13057,3.6
8030,116,3,17133,2.5
8031,47,1,11046,2.8
8032,60,1,18070,1.7
8033,607,0,18006,2.9
8034,649,0,11110,1.6
8035,123,3,13200,2.7
8036,259,3,13051,1.7
8037,675,0,15027,4.9
8038,37,0,18025,3.1
8039,969,2,11079,3.3
8040,336,2,14015,1.4
8041,676,3,19013,3.7
8042,569,2,19036,2.2
8043,844,0,13059,2.6
8044,988,0,19025,4.2
8045,996,0,14005,4.5
8046,595,3,13024,4.9
8047,658,1,13049,4.3
8048,792,2,11105,2.7
8049,250,2,17066,1.3
8050,819,3,13134,4.5
8051,450,3,11179,4.4
8052,496,2,13096,2.2
8053,554,3,11164,4.7
8054,439,3,14006,2.4
8055,174,1,13323,3.4
8056,416,2,17071,3.4
8057,982,3,15017,3.9
8058,477,2,11049,1.6
8059,974,1,19028,1.7
8060,849,2,13045,4.6
8061,347,3,15023,4.0
8062,31,2,17028,4.2
8063,117,2,18053,3.0
8064,414,1,18061,3.2
8065,750,2,17122,4.1
8066,814,0,10020,1.2
8067,304,2,13272,4.2
8068,528,2,18071,3.1
8069,540,0,15014,1.5
8070,618,1,11086,1.9
8071,885,0,10049,4.3
8072,813,0,17126,4.1
8073,748,1,13350,2.6
8074,382,0,17019,4.7
8075,323,3,13325,1.9
8076,655,3,11172,3.3
8077,874,0,13053,3.2
8078,899,2,11123,4.0
8079,940,2,17039,3.3
8080,91,0,13312,3.4
8081,3,2,15012,3.1
8082,120,0,11051,2.8
8083,562,1,13034,3.0
8084,655,3,11132,1.7
8085,264,3,14014,4.9
8086,707,2,11135,1.2
8087,895,0,10048,4.9
8088,910,0,10008,2.7
8089,471,2,11069,1.6
8090,53,1,17012,4.2
8091,388,3,10043,3.3
8092,380,3,13201,1.2
8093,595,0,17129,3.4
8094,849,1,18028,4.3
8095,642,3,13143,4.1
8096,116,3,13199,2.2
8097,605,0,17003,1.5
8098,33,1,10038,3.5
8099,66,2,13205,2.6
8100,932,2,10037,1.6
8101,736,1,11054,2.7
8102,971,1,19036,1.5
8103,293,0,18011,2.2
8104,486,1,17119,1.3
8105,161,1,19048,1.5
8106,17,2,13046,2.9
8107,127,3,18033,4.9
8108,598,0,13079,4.5
8109,511,2,13051,1.0
8110,207,1,13289,1.2
8111,507,1,15006,2.3
8112,238,2,13034,4.8
8113,398,1,17127,1.8
8114,994,3,11155,1.3
8115,941,0,13222,4.2
8116,855,1,13344,3.2
8117,692,2,19033,1.6
8118,827,1,17085,1.7
8119,188,0,11162,3.7
8120,661,2,14007,4.8
8121,164,2,13193,1.0
8122,912,0,15021,2.8
8123,756,2,10022,2.7
8124,369,0,17009,4.1
8125,22,0,11108,3.6
8126,462,1,11008,4.2
8127,329,2,18016,3.9
8128,923,1,17112,2.1
8129,2,3,17051,3.6
8130,388,0,18072,3.8
8131,552,2,11002,2.8
8132,115,3,18075,4.0
8133,299,2,11058,1.3
8134,498,0,11095,2.6
8135,46,2,10016,2.0
8136,598,1,17091,1.6
8137,570,0,11070,2.6
8138,473,0,13213,1.1
8139,517,2,19019,2.4
8140,791,2,17083,2.6
8141,886,1,14003,2.3
8142,935,0,15043,1.5
8143,955,2,18009,3.2
8144,186,3,10017,3.6
8145,306,3,11048,4.2
8146,281,0,13378,1.7
8147,289,1,17084,1.2
8148,257,2,17031,4.9
8149,76,0,19022,2.2
8150,31,0,13029,4.4
8151,44,3,17118,4.9
8152,434,0,19053,3.6
8153,975,1,10046,4.9
8154,578,1,11158,4.7
8155,554,2,11166,3.1
8156,551,2,17043,4.8
8157,830,1,15032,4.2
8158,569,2,13225,1.6
8159,709,1,14009,2.0
8160,539,2,19020,4.5
8161,607,0,13381,3.8
8162,374,2,13069,4.5
8163,882,1,13005,2.3
8164,596,1,15044,2.7
8165,575,1,17083,3.9
8166,748,1,13167,1.6
8167,445,1,15024,2.5
8168,568,3,13235,4.7
8169,940,1,17086,1.8
8170,866,2,10038,2.0
8171,101,1,18046,1.0
8172,366,3,13036,1.2
8173,589,1,13349,2.1
8174,954,2,13134,4.6
8175,79,2,13386,3.0
8176,133,3,13139,4.6
8177,340,3,17080,2.4
8178,680,1,19027,3.3
8179,172,2,17090,1.8
8180,484,3,13006,2.7
8181,16,1,11135,3.2
8182,174,3,11085,4.8
8183,773,2,11053,2.8
8184,242,1,11037,4.3
8185,318,2,13348,3.5
8186,232,0,17041,4.0
8187,320,2,11100,4.5
8188,827,3,11075,3.8
8189,917,2,17042,3.0
8190,185,2,15008,1.6
8191,226,3,11084,1.3
8192,49,2,10041,1.1
8193,281,0,11086,3.0
8194,932,3,17107,4.9
8195,34,2,11156,4.3
8196,117,2,13205,1.3
8197,172,3,13017,3.7
8198,393,3,13348,1.2
8199,806,2,18053,3.4
8200,287,0,13004,2.1
8201,997,1,13025,1.5
8202,864,3,19045,1.7
8203,628,2,17009,2.0
8204,705,2,17138,4.8
8205,138,2,11002,5.0
8206,323,2,13027,3.5
8207,114,2,17047,3.0
8208,367,1,11115,2.2
8209,424,0,13276,1.3
8210,588,0,17100,4.9
8211,120,1,10003,2.8
8212,569,2,13094,1.6
8213,229,3,13050,2.1
8214,578,1,13207,1.9
8215,859,3,17134,2.6
8216,261,0,19005,3.0
8217,116,0,13002,3.9
8218,570,2,18036,2.3
8219,933,1,10053,3.8
8220,639,1,13218,4.1
8221,795,0,11166,3.7
8222,428,1,19037,4.9
8223,126,2,18037,1.6
8224,637,3,13193,2.1
8225,653,1,13012,4.1
8226,225,1,17080,4.7
8227,73,0,13098,2.8
8228,124,3,17023,1.6
8229,339,1,13234,4.9
8230,100,1,18036,2.8
8231,797,0,13225,4.6
8232,306,1,11042,1.0
8233,676,2,13198,1.6
8234,144,1,11049,1.0
8235,641,0,13142,4.4
8236,963,3,11035,3.8
8237,488,3,13022,3.4
8238,579,0,13317,4.6
8239,1000,0,15035,2.0
8240,481,3,15029,3.9
8241,895,0,18041,1.5
8242,210,3,18042,4.4
8243,591,3,17036,3.5
8244,938,1,19023,3.8
8245,829,2,18015,1.5
8246,489,2,13036,1.9
8247,954,2,19002,1.7
8248,355,0,13049,2.4
8249,747,1,10023,3.0
8250,637,3,13078,1.3
8251,921,0,18073,1.3
8252,913,1,11137,2.3
8253,244,3,13096,4.3
8254,570,0,17048,3.1
8255,398,0,17115,1.3
8256,994,1,17032,1.8
8257,381,0,18061,3.4
8258,490,1,15013,4.6
8259,69,0,10056,2.2
8260,530,1,17078,4.6
8261,993,1,13058,3.9
8262,710,2,19017,3.5
8263,610,1,13383,4.3
8264,951,0,13350,2.4
8265,332,1,13378,4.7
8266,133,2,15023,2.1
8267,721,1,17118,1.6
8268,898,2,11035,1.9
8269,9,3,13333,4.9
8270,385,3,17046,2.2
8271,125,3,11132,2.8
8272,143,2,10042,4.6
8273,549,0,11157,2.3
8274,137,2,17082,2.9
8275,611,0,18025,2.7
8276,672,3,13201,2.1
8277,284,1,10047,2.8
8278,61,2,13045,3.5
8279,194,0,17074,1.5
8280,146,0,13312,1.3
8281,695,1,17018,3.5
8282,930,3,18024,1.5
8283,289,1,13192,2.3
8284,256,0,17137,1.8
8285,441,0,11074,2.1
8286,246,1,17135,3.6
8287,999,2,10025,4.7
8288,632,1,15008,1.5
8289,339,1,18027,4.8
8290,194,0,11098,2.6
8291,410,0,13134,2.1
8292,340,0,15034,2.0
8293,399,2,17056,2.1
8294,584,1,13193,4.8
8295,210,1,18062,1.2
8296,128,1,13325,3.0
8297,839,3,13138,2.9
8298,973,2,17110,4.2
8299,966,0,11048,3.9
8300,851,1,13032,2.6
8301,172,1,13327,3.0
8302,509,2,17119,4.8
8303,57,3,15046,3.9
8304,787,0,17050,4.9
8305,452,0,17062,2.7
8306,246,0,11112,3.6
8307,978,3,11032,4.2
8308,639,0,13301,4.8
8309,540,3,14006,2.4
8310,614,1,11068,3.0
8311,683,1,18043,1.0
8312,708,2,10004,4.0
8313,372,3,18033,3.7
8314,764,3,11010,2.4
8315,699,3,11011,3.7
8316,487,0,13050,4.0
8317,232,0,13360,1.4
8318,277,2,11050,3.0
8319,589,3,11048,1.4
8320,787,3,17069,4.7
8321,168,0,11134,3.9
8322,465,2,13003,1.2
8323,293,3,13386,2.0
8324,905,3,15031,1.4
8325,102,3,11147,4.5
8326,552,2,17112,2.4
8327,50,2,13097,3.2
8328,526,0,17043,1.7
8329,274,1,13188,3.3
8330,815,1,15047,1.6
8331,303,0,13028,2.4
8332,408,1,13098,4.3
8333,997,1,11083,3.9
8334,807,2,13022,4.2
8335,278,2,15048,3.3
8336,118,1,13313,3.5
8337,950,2,13324,4.2
8338,425,3,17020,1.9
8339,872,0,18020,2.2
8340,201,1,11082,3.9
8341,64,3,11059,1.3
8342,629,0,11133,2.9
8343,475,1,17130,2.9
8344,265,0,18065,1.6
8345,198,1,17076,3.6
8346,327,0,11105,2.7
8347,556,1,13217,2.7
8348,232,2,13289,3.1
8349,798,3,17051,2.8
8350,684,1,19001,3.7
8351,836,2,11110,3.4
8352,477,2,10002,3.1
8353,948,3,13188,3.3
8354,663,2,18037,1.2
8355,745,0,19010,2.0
8356,292,3,10017,1.7
8357,751,3,18045,3.0
8358,557,2,17123,4.3
8359,793,2,11174,2.8
8360,429,2,18026,3.9
8361,509,0,13146,1.3
8362,244,0,14001,4.4
8363,222,0,13209,1.6
8364,100,0,13344,2.3
8365,165,0,13167,3.2
8366,907,0,18057,1.8
8367,289,3,13013,2.7
8368,243,1,11034,1.5
8369,168,2,18050,1.2
8370,111,1,17119,2.8
8371,616,2,10051,4.4
8372,371,1,11038,4.8
8373,236,0,18011,3.8
8374,325,1,11164,3.7
8375,650,1,13027,1.4
8376,542,2,15038,3.8
8377,112,2,17047,2.3
8378,770,2,17137,1.1
8379,914,3,11085,4.3
8380,501,2,11130,3.3
8381,269,2,11111,3.0
8382,890,1,11053,4.4
8383,828,3,17027,3.7
8384,35,3,13224,1.5
8385,940,1,13071,1.5
8386,56,1,17030,2.3
8387,667,0,15055,2.3
8388,717,1,18029,3.5
8389,174,1,11045,3.7
8390,139,0,18066,3.1
8391,407,2,11033,3.3
8392,538,1,17062,3.9
8393,759,0,13294,4.9
8394,258,3,18017,2.7
8395,863,2,13137,3.9
8396,397,2,13339,1.3
8397,3,1,17022,2.5
8398,560,0,11164,2.6
